ID,Age,Overall,Potential,Value,Wage,Special,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Preferred Foot,Body Type,Position
222714,21,54,65,120000,5000,1326,1,3,2,3,5.1,161,54,54,54,52,53,53,53,52,52,52,52,51,46,46,46,51,40,37,37,37,40,38,35,35,35,38,32,51,53,51,53,52,43,35,31,51,53,67,58,53,59,51,56,53,57,49,26,18,53,45,56,47,20,21,19,7,14,9,15,15,Right,Lean,ST
242682,18,54,66,110000,1000,1445,1,2,2,4,5.9,154,51,51,51,56,54,54,54,56,54,54,54,55,50,50,50,55,51,48,48,48,51,51,47,47,47,51,51,40,40,49,41,55,50,40,48,54,74,70,74,60,70,43,60,41,44,45,46,41,51,46,44,45,45,39,44,5,6,10,13,6,Right,Lean,MF
238334,20,54,66,110000,1000,1219,1,3,2,1,6.1,172,39,39,39,36,36,36,36,36,37,37,37,38,41,41,41,38,48,49,49,49,48,50,55,55,55,50,25,24,53,41,24,25,30,30,38,48,48,52,42,45,60,34,73,59,68,25,43,47,21,28,33,43,53,55,57,10,6,6,10,6,Right,Normal,DF
240383,18,54,66,110000,1000,1348,1,3,2,4,5.11,143,54,54,54,52,53,53,53,52,53,53,53,52,49,49,49,52,39,39,39,39,39,38,35,35,35,38,26,55,58,57,37,46,30,26,54,45,67,61,66,56,71,48,68,57,51,50,27,19,53,44,61,41,25,17,11,13,11,15,8,15,Right,Lean,ST
245507,19,53,66,100000,2000,1458,1,4,3,4,5.6,126,46,46,46,49,49,49,49,49,51,51,51,51,53,53,53,51,53,54,54,54,53,53,51,51,51,53,43,35,38,63,35,44,50,43,58,48,54,60,58,49,93,46,55,48,37,39,61,50,43,49,41,46,50,49,57,11,14,8,14,15,Right,Normal,DM
239876,20,53,66,110000,2000,1414,1,3,3,4,6,157,47,47,47,54,52,52,52,54,55,55,55,55,53,53,53,55,51,51,51,51,51,49,47,47,47,49,37,42,29,51,34,61,41,31,46,56,63,61,79,64,60,33,50,67,60,43,71,41,32,58,36,57,35,38,44,8,6,9,15,13,Right,Lean,MF
241413,19,53,68,130000,1000,1341,1,3,2,4,5.11,154,52,52,52,55,53,53,53,55,53,53,53,54,47,47,47,54,44,39,39,39,44,42,35,35,35,42,45,54,31,48,44,53,43,33,39,54,71,72,70,40,75,48,47,56,54,43,24,17,52,46,48,42,39,24,26,7,8,10,9,11,Right,Normal,AM
245511,18,53,68,120000,1000,1490,1,3,2,4,5.1,148,51,51,51,54,53,53,53,54,54,54,54,55,53,53,53,55,52,50,50,50,52,51,46,46,46,51,46,42,47,56,44,53,47,52,54,54,70,69,69,48,72,55,56,67,48,41,40,38,43,55,46,45,39,41,45,10,12,6,11,14,Left,Normal,MF
244232,18,53,69,110000,1000,1244,1,3,2,4,6.1,168,37,37,37,36,35,35,35,36,36,36,36,37,38,38,38,37,47,47,47,47,47,49,53,53,53,49,28,22,48,40,25,24,34,25,30,32,59,55,63,42,66,37,79,55,64,22,44,47,28,33,29,39,54,57,53,12,11,6,13,7,Right,Normal,DF
243467,20,53,69,130000,1000,1407,1,3,2,4,5.1,157,50,50,50,53,52,52,52,53,52,52,52,54,50,50,50,54,52,49,49,49,52,50,47,47,47,50,50,32,39,58,37,53,43,32,44,52,65,62,55,55,71,53,63,55,49,31,49,42,56,40,45,41,44,39,42,8,11,14,7,11,Right,Normal,MF
245515,18,53,70,110000,1000,1301,1,2,2,4,5.9,154,41,41,41,50,47,47,47,50,48,48,48,51,47,47,47,51,55,50,50,50,55,54,49,49,49,54,51,22,22,55,22,55,30,31,29,49,69,66,65,52,64,29,54,52,42,28,47,52,40,40,35,36,50,54,49,13,6,5,14,9,Left,Lean,DF
243729,18,53,67,120000,1000,1296,1,2,2,4,6,154,51,51,51,54,53,53,53,54,52,52,52,53,45,45,45,53,42,36,36,36,42,40,34,34,34,40,50,45,38,49,37,55,40,36,32,54,73,73,64,36,62,57,41,43,54,37,31,19,47,52,46,45,24,22,23,15,14,8,7,12,Right,Normal,AM
241426,18,53,67,120000,1000,1375,1,2,2,3,5.1,154,49,49,49,53,51,51,51,53,53,53,53,55,52,52,52,55,48,47,47,47,48,47,42,42,42,47,50,44,46,61,23,45,38,45,59,52,63,67,62,47,70,36,51,58,54,29,39,24,48,54,46,51,30,41,36,14,14,7,10,12,Right,Lean,AM
243730,19,53,65,100000,1000,1359,1,3,2,4,5.1,137,49,49,49,55,53,53,53,55,53,53,53,53,47,47,47,53,44,40,40,40,44,43,38,38,38,43,46,41,33,51,35,58,44,38,42,50,76,70,84,50,77,53,52,31,36,35,44,20,44,52,42,54,37,29,37,13,12,6,10,11,Right,Lean,AM
239893,19,53,69,110000,2000,1332,1,3,2,4,5.11,154,43,43,43,48,46,46,46,48,46,46,46,50,46,46,46,50,53,51,51,51,53,54,53,53,53,54,44,20,40,43,27,55,30,31,41,54,68,64,56,48,66,32,59,53,56,25,50,54,45,33,27,36,47,55,53,13,15,9,12,7,Right,Normal,DF
241429,20,53,63,80000,4000,1372,1,2,2,1,6,170,45,45,45,45,45,45,45,45,45,45,45,47,47,47,47,47,52,52,52,52,52,53,55,55,55,53,38,32,51,47,31,46,34,37,47,41,60,58,51,54,56,42,48,61,67,27,56,51,35,42,46,40,51,55,53,8,10,14,10,13,Left,Normal,DF
239895,19,53,69,130000,3000,1429,1,3,3,4,5.9,134,51,51,51,53,54,54,54,53,55,55,55,53,54,54,54,53,51,51,51,51,51,51,48,48,48,51,33,41,44,57,38,56,37,38,55,56,63,65,67,57,78,57,53,53,33,48,50,44,40,48,45,51,46,45,44,5,6,11,8,8,Right,Normal,MF
241943,20,53,68,130000,1000,1270,1,3,2,7,5.11,163,54,54,54,50,52,52,52,50,50,50,50,49,43,43,43,49,35,32,32,32,35,34,32,32,32,34,32,54,60,41,42,49,34,32,30,48,58,64,58,47,64,48,65,52,61,51,26,13,53,45,69,47,13,15,13,6,5,8,7,7,Right,Normal,ST
241438,19,53,67,130000,2000,1274,1,3,3,4,5.9,150,54,54,54,52,53,53,53,52,51,51,51,50,45,45,45,50,38,34,34,34,38,36,32,32,32,36,32,58,59,45,37,53,34,30,32,44,56,64,52,55,57,47,66,56,41,50,27,19,52,47,63,47,18,16,13,14,9,6,14,8,Right,Lean,ST
246046,19,53,67,130000,4000,1277,1,2,2,4,5.11,154,53,53,53,50,52,52,52,50,49,49,49,48,43,43,43,48,36,33,33,33,36,35,32,32,32,35,36,59,53,40,37,44,41,32,25,52,55,58,53,47,68,57,67,52,49,43,34,18,51,49,53,45,14,11,19,11,7,14,13,15,Right,Normal,ST
242463,20,53,66,110000,1000,1407,1,2,2,4,5.9,146,50,50,50,55,53,53,53,55,54,54,54,55,49,49,49,55,48,45,45,45,48,47,42,42,42,47,50,40,37,53,40,56,43,38,48,56,73,72,70,47,77,52,54,43,42,37,36,28,46,51,43,45,54,30,37,14,11,9,10,10,Right,Lean,AM
245280,19,53,66,100000,1000,1324,1,2,2,4,5.9,154,42,42,42,47,44,44,44,47,43,43,43,47,42,42,42,47,53,47,47,47,53,53,52,52,52,53,44,24,42,37,35,57,32,31,24,43,68,72,66,49,72,41,55,58,46,36,55,52,30,32,21,37,46,57,54,8,5,14,13,5,Right,Lean,DF
242977,20,53,63,100000,1000,1385,1,3,2,7,5.9,161,51,51,51,53,52,52,52,53,53,53,53,53,49,49,49,53,48,45,45,45,48,47,43,43,43,47,53,37,45,61,36,52,31,38,44,49,71,60,58,37,70,58,52,52,55,48,22,28,52,49,48,43,62,28,32,7,14,13,10,13,Left,Normal,MF
225831,24,53,58,70000,1000,1351,1,2,2,1,6,165,47,47,47,47,47,47,47,47,48,48,48,48,50,50,50,48,50,53,53,53,50,50,54,54,54,50,40,44,54,55,40,52,46,41,53,54,43,38,34,40,47,42,48,48,63,32,47,53,38,40,43,52,48,56,52,15,12,7,13,13,Right,Normal,DF
241959,18,53,72,120000,1000,1370,1,3,2,4,5.1,137,53,53,53,54,54,54,54,54,53,53,53,54,48,48,48,54,44,40,40,40,44,43,37,37,37,43,45,51,45,51,44,52,41,42,42,53,68,71,64,54,75,46,55,53,53,39,36,20,50,45,47,57,18,29,31,11,6,11,8,14,Right,Lean,ST
244014,18,53,62,80000,1000,1338,1,3,2,4,6,148,49,49,49,53,52,52,52,53,53,53,53,53,48,48,48,53,42,41,41,41,42,40,37,37,37,40,47,42,35,53,38,56,52,38,50,53,63,66,62,46,67,51,54,34,55,41,41,17,44,52,47,45,26,30,31,10,12,12,8,5,Right,Normal,AM
239407,19,53,66,110000,1000,1453,1,3,2,4,6.1,161,51,51,51,51,52,52,52,51,53,53,53,53,53,53,53,53,51,53,53,53,51,51,52,52,52,51,40,32,52,62,39,53,42,40,53,49,55,53,58,52,62,59,63,58,64,38,61,42,53,51,45,57,41,44,51,5,10,7,12,7,Right,Normal,MF
234801,19,53,70,110000,1000,1286,1,3,2,7,6,141,41,41,41,43,41,41,41,43,40,40,40,44,40,40,40,44,52,48,48,48,52,54,55,55,55,54,40,22,50,32,28,48,23,27,28,45,72,70,40,50,59,33,73,58,60,24,49,52,21,32,36,46,55,57,52,14,14,9,7,6,Right,Lean,DF
240433,18,53,67,120000,1000,1374,1,3,2,4,5.9,165,53,53,53,55,56,56,56,55,55,55,55,54,50,50,50,54,43,40,40,40,43,41,35,35,35,41,36,56,36,51,47,55,46,38,39,54,67,63,58,53,70,55,55,61,42,53,32,21,48,55,56,44,46,14,17,15,10,7,8,10,Right,Normal,AM
245041,17,53,74,120000,1000,1222,1,1,2,1,6.1,176,38,38,38,36,35,35,35,36,34,34,34,38,38,38,38,38,48,47,47,47,48,50,54,54,54,50,29,17,55,33,27,30,21,28,30,35,57,60,50,51,53,36,72,70,69,20,50,45,22,28,34,50,46,58,51,8,10,5,14,8,Right,Normal,DF
243252,18,53,73,110000,1000,1346,1,3,2,7,6.2,176,46,46,46,46,45,45,45,46,43,43,43,46,42,42,42,46,53,48,48,48,53,53,54,54,54,53,44,26,42,38,27,49,34,28,24,48,61,58,56,54,60,49,70,54,64,25,51,52,49,27,39,36,50,54,60,15,12,9,8,9,Right,Lean,DF
243253,19,53,69,130000,1000,1476,1,3,2,4,5.1,154,50,50,50,53,52,52,52,53,53,53,53,54,53,53,53,54,53,54,54,54,53,53,53,53,53,53,37,35,48,56,32,51,34,35,57,57,74,64,62,52,71,48,60,62,54,38,58,41,47,46,41,37,67,42,45,15,10,13,14,10,Right,Normal,MF
240952,23,53,60,80000,1000,1448,1,3,2,4,5.8,154,51,51,51,51,52,52,52,51,53,53,53,53,53,53,53,53,50,51,51,51,50,50,49,49,49,50,42,32,53,68,34,50,39,37,55,45,62,62,62,47,79,59,58,56,53,37,59,39,54,50,45,41,36,42,47,15,7,13,6,5,Right,Normal,MF
237889,19,53,66,110000,1000,1425,1,3,2,5,6.1,146,50,50,50,48,49,49,49,48,49,49,49,50,53,53,53,50,55,57,57,57,55,55,56,56,56,55,48,42,56,55,43,43,43,41,53,50,42,44,41,57,28,54,52,72,66,41,63,58,44,44,53,52,40,57,52,10,12,9,6,6,Right,Lean,MF
242503,21,53,64,100000,1000,1407,1,3,3,4,5.9,154,50,50,50,52,52,52,52,52,53,53,53,53,52,52,52,53,48,49,49,49,48,47,47,47,47,47,41,38,43,61,40,53,55,39,62,55,52,65,58,51,74,60,50,42,57,28,47,28,43,50,42,56,45,39,47,5,8,10,9,10,Right,Normal,AM
246087,19,53,65,100000,1000,1395,1,3,2,4,5.9,150,49,49,49,52,52,52,52,52,53,53,53,52,53,53,53,52,50,52,52,52,50,50,50,50,50,50,33,40,43,56,26,53,37,31,53,54,58,63,56,53,74,41,60,46,45,41,52,49,45,51,42,37,40,52,45,15,10,6,12,13,Left,Normal,MF
232009,21,53,59,70000,1000,1526,1,3,2,4,6,154,49,49,49,53,50,50,50,53,52,52,52,55,53,53,53,55,56,54,54,54,56,56,54,54,54,56,52,37,50,55,40,56,50,42,53,55,68,67,76,46,72,44,73,65,56,36,49,50,34,48,39,44,48,52,54,14,15,13,9,8,Left,Lean,DM
244554,17,53,66,100000,1000,1437,1,3,2,4,5.1,146,49,49,49,53,52,52,52,53,53,53,53,54,53,53,53,54,52,50,50,50,52,51,46,46,46,51,42,41,40,55,37,47,43,35,54,54,68,69,60,51,74,46,58,67,43,38,36,40,48,53,49,56,41,45,43,14,14,7,13,12,Right,Lean,MF
231243,21,53,67,130000,1000,1401,1,3,2,4,5.11,154,53,53,53,55,55,55,55,55,56,56,56,55,53,53,53,55,46,46,46,46,46,45,43,43,43,45,42,46,44,57,40,59,53,47,58,56,68,63,59,49,66,52,33,34,61,38,44,29,49,57,44,51,20,38,47,11,9,13,9,6,Right,Normal,ST
241483,21,53,63,100000,2000,1354,1,2,2,4,6,176,54,54,54,55,54,54,54,55,53,53,53,54,45,45,45,54,41,36,36,36,41,39,34,34,34,39,52,53,49,49,38,56,30,32,30,49,65,75,78,45,56,52,67,53,64,47,27,19,45,53,57,45,23,13,15,14,12,14,9,13,Right,Normal,ST
244811,19,53,64,90000,1000,1231,1,3,2,4,6.1,165,37,37,37,35,35,35,35,35,33,33,33,36,36,36,36,36,48,47,47,47,48,51,54,54,54,51,27,21,48,28,23,30,28,29,31,31,64,55,41,45,58,42,69,58,57,24,49,55,22,31,38,44,54,59,56,12,12,9,11,14,Left,Normal,DF
240205,22,53,63,80000,1000,1362,1,3,2,7,5.9,148,42,42,42,51,47,47,47,51,48,48,48,52,45,45,45,52,53,47,47,47,53,53,48,48,48,53,51,22,35,50,34,53,30,30,29,44,82,85,80,47,78,21,55,55,43,23,53,42,46,39,30,38,48,52,45,6,15,13,14,12,Right,Lean,DF
244557,18,53,72,120000,1000,1473,1,2,2,1,5.9,137,48,48,48,51,51,51,51,51,53,53,53,53,53,53,53,53,53,53,53,53,53,54,52,52,52,54,48,35,56,62,40,52,42,42,60,51,63,60,54,51,81,57,59,40,37,33,60,48,32,58,47,49,37,50,66,15,6,9,14,8,Right,Lean,MF
244815,18,53,65,100000,1000,1468,1,2,2,7,5.11,161,54,54,54,56,56,56,56,56,56,56,56,57,53,53,53,57,50,47,47,47,50,49,44,44,44,49,50,48,40,58,45,58,51,47,56,55,63,73,61,48,67,59,52,51,56,33,46,23,51,54,45,50,23,48,52,15,10,5,11,14,Right,Lean,MF
245843,21,53,62,90000,1000,1308,1,2,2,7,6.2,154,54,54,54,52,53,53,53,52,51,51,51,50,44,44,44,50,39,35,35,35,39,37,33,33,33,37,30,55,54,47,40,52,41,28,31,46,69,74,54,48,55,56,58,55,48,53,34,18,42,47,66,51,20,13,18,13,8,10,13,12,Right,Normal,ST
242773,21,53,63,90000,1000,1431,1,3,2,4,5.9,152,48,48,48,52,52,52,52,52,53,53,53,54,54,54,54,54,54,54,54,54,54,53,52,52,52,53,40,32,43,59,32,52,37,38,55,56,65,67,60,47,53,53,61,59,49,38,50,52,42,53,39,48,58,42,47,8,9,12,15,8,Right,Normal,MF
244565,17,53,74,120000,1000,1458,1,3,2,4,5.8,141,51,51,51,53,54,54,54,53,54,54,54,55,55,55,55,55,54,54,54,54,54,54,51,51,51,54,44,31,47,58,33,55,37,33,56,57,59,64,58,55,81,54,55,61,39,36,59,45,56,46,46,43,48,47,50,8,8,13,12,7,Left,Lean,DF
244310,18,53,65,80000,1000,1334,1,3,2,4,6.1,159,42,42,42,46,43,43,43,46,43,43,43,47,43,43,43,47,53,50,50,50,53,54,54,54,54,54,47,31,46,34,31,51,36,29,35,45,68,55,54,55,60,24,62,56,52,26,55,56,35,31,41,37,52,57,54,11,11,12,12,10,Right,Lean,DF
244311,19,53,71,130000,1000,1355,1,3,2,4,5.8,132,54,54,54,56,55,55,55,56,53,53,53,54,47,47,47,54,42,38,38,38,42,40,34,34,34,40,51,58,39,54,42,59,48,34,42,56,68,67,61,39,85,69,42,31,34,42,32,22,43,44,55,44,24,27,22,13,14,14,11,13,Left,Lean,MF
242009,24,53,58,70000,1000,1413,1,3,2,4,5.11,176,51,51,51,53,52,52,52,53,53,53,53,54,54,54,54,54,57,56,56,56,57,57,57,57,57,57,52,41,53,57,36,52,51,43,54,52,59,63,58,54,62,52,63,65,63,52,52,52,36,51,41,51,51,57,56,13,8,10,9,10,Left,Normal,DF
244825,17,53,71,120000,1000,1339,1,3,2,6,5.5,143,51,51,51,55,54,54,54,55,53,53,53,54,48,48,48,54,43,39,39,39,43,41,34,34,34,41,48,57,33,42,37,62,42,38,33,51,61,61,52,37,78,52,43,67,40,47,37,25,52,62,54,46,32,27,21,6,14,12,7,9,Left,Normal,AM
236634,18,53,72,120000,1000,1347,1,3,2,4,6.1,154,52,52,52,55,54,54,54,55,53,53,53,55,49,49,49,55,45,41,41,41,45,43,37,37,37,43,55,50,38,47,39,56,45,41,41,57,61,59,66,44,67,54,48,55,46,36,33,25,53,52,49,47,24,35,31,6,12,8,5,9,Right,Lean,AM
233820,21,53,62,90000,1000,1472,1,2,2,4,6.2,176,50,50,50,50,50,50,50,50,51,51,51,52,54,54,54,52,54,56,56,56,54,53,55,55,55,53,44,31,49,57,41,49,33,38,60,48,54,55,59,52,64,53,61,64,67,38,55,52,56,45,47,42,51,54,47,8,8,9,15,8,Right,Lean,MF
237919,20,53,60,80000,1000,1424,1,3,2,4,5.6,139,47,47,47,52,51,51,51,52,53,53,53,54,51,51,51,54,50,48,48,48,50,49,44,44,44,49,43,33,42,62,38,50,45,36,56,48,73,75,70,44,85,48,54,60,37,30,48,23,42,55,44,57,49,41,42,12,12,9,11,7,Left,Normal,AM
220258,29,53,54,50000,1000,1224,1,2,2,4,6.2,190,36,36,36,35,35,35,35,35,34,34,34,37,36,36,36,37,48,46,46,46,48,51,53,53,53,51,26,17,46,31,25,30,28,24,22,32,62,51,41,49,61,37,72,63,54,20,52,48,29,32,39,37,47,61,63,12,15,13,12,10,Left,Normal,DF
233058,19,53,65,100000,1000,1416,1,3,2,4,5.9,157,45,45,45,52,50,50,50,52,54,54,54,53,53,53,53,53,51,53,53,53,51,50,49,49,49,50,40,32,35,58,29,57,47,37,60,53,62,58,72,50,79,41,64,47,49,36,58,43,37,56,34,40,51,44,46,5,7,9,9,11,Right,Lean,MF
243042,19,53,68,110000,1000,1213,1,3,2,4,6.1,165,38,38,38,37,37,37,37,37,36,36,36,38,38,38,38,38,47,47,47,47,47,49,53,53,53,49,22,23,48,37,21,38,22,25,31,35,60,57,57,48,55,38,82,53,62,21,46,53,22,27,35,39,50,56,50,10,6,5,7,11,Right,Lean,DF
244323,19,53,64,90000,1000,1219,1,3,2,4,6,159,36,36,36,34,33,33,33,34,32,32,32,35,34,34,34,35,49,46,46,46,49,52,54,54,54,52,28,17,45,32,22,22,31,26,22,28,60,63,64,44,61,41,58,60,55,21,51,55,27,26,36,41,51,60,61,10,12,7,15,8,Right,Normal,DF
244326,18,53,71,120000,1000,1340,1,4,2,4,6,154,54,54,54,54,54,54,54,54,54,54,54,53,47,47,47,53,38,36,36,36,38,37,32,32,32,37,29,54,44,46,47,59,48,28,40,52,70,70,69,53,64,53,59,51,49,52,43,15,42,50,63,42,16,15,17,12,10,8,6,6,Left,Normal,ST
244071,19,53,64,100000,1000,1399,1,3,2,4,5.1,148,49,49,49,52,52,52,52,52,54,54,54,53,54,54,54,53,51,51,51,51,51,50,46,46,46,50,36,41,37,59,39,51,41,37,56,55,64,60,67,49,71,50,53,54,40,46,39,48,42,51,38,38,43,44,42,11,7,11,6,11,Right,Lean,MF
237930,18,53,67,110000,1000,1214,1,3,2,4,6.2,172,39,39,39,37,37,37,37,37,37,37,37,39,41,41,41,39,49,49,49,49,49,50,54,54,54,50,35,20,50,45,23,29,28,22,40,40,53,52,44,46,58,40,57,55,67,27,48,48,25,28,29,42,50,56,54,15,14,6,5,5,Left,Lean,DF
237168,23,53,61,90000,1000,1508,1,3,2,4,5.9,152,49,49,49,53,52,52,52,53,53,53,53,55,54,54,54,55,56,55,55,55,56,56,55,55,55,56,39,33,46,55,29,58,40,40,52,60,72,71,72,52,83,52,64,60,55,27,55,48,29,53,42,40,45,59,56,12,7,15,13,14,Right,Lean,MF
245619,18,53,67,110000,1000,1256,1,2,2,1,5.11,152,40,40,40,37,36,36,36,37,35,35,35,38,38,38,38,38,48,47,47,47,48,50,54,54,54,50,40,20,60,34,22,26,26,26,40,33,63,58,48,50,58,48,66,53,60,32,65,47,25,25,31,48,45,58,50,10,12,5,11,9,Right,Lean,DF
241268,20,53,67,130000,1000,1300,1,4,2,4,5.9,159,53,53,53,54,54,54,54,54,52,52,52,52,44,44,44,52,39,34,34,34,39,37,32,32,32,37,25,57,42,40,38,62,37,26,31,52,73,78,60,53,80,48,62,55,43,49,30,11,42,43,64,47,33,15,16,13,6,5,5,6,Right,Lean,ST
244598,20,53,62,80000,2000,1245,1,3,2,1,6,168,37,37,37,35,35,35,35,35,34,34,34,37,37,37,37,37,48,46,46,46,48,50,53,53,53,50,27,25,46,29,24,26,29,28,29,32,64,55,41,45,62,34,82,61,58,25,43,47,27,35,39,46,59,57,59,12,7,9,14,15,Right,Normal,DF
244089,19,53,68,130000,1000,1270,1,3,2,6,6.2,168,53,53,53,47,50,50,50,47,48,48,48,47,44,44,44,47,37,37,37,37,37,36,38,38,38,36,22,53,67,46,40,41,30,26,28,44,52,61,49,49,58,45,67,64,61,43,49,15,54,46,52,47,25,21,13,14,5,7,13,10,Right,Lean,ST
239739,20,53,62,90000,2000,1378,1,3,2,4,5.11,157,53,53,53,54,54,54,54,54,54,54,54,53,51,51,51,53,45,45,45,45,45,43,42,42,42,43,55,54,43,53,49,60,51,45,49,62,41,39,62,42,63,62,49,43,56,40,32,26,47,52,49,51,43,35,31,5,7,10,10,13,Left,Lean,MF
244091,19,53,65,90000,1000,1387,1,3,2,4,6,159,44,44,44,46,45,45,45,46,47,47,47,48,49,49,49,48,52,53,53,53,52,52,54,54,54,52,41,31,42,54,26,44,34,36,53,49,61,56,57,42,64,48,72,53,55,25,62,49,34,47,36,38,50,53,56,8,14,13,14,8,Right,Lean,DM
234365,18,53,62,90000,1000,1337,1,2,2,4,5.9,165,54,54,54,51,52,52,52,51,50,50,50,49,44,44,44,49,37,36,36,36,37,36,35,35,35,36,34,52,62,42,48,50,58,38,30,52,60,53,69,55,65,51,69,52,53,46,44,19,48,42,54,52,16,19,13,8,10,6,8,11,Right,Normal,ST
243069,21,53,62,90000,1000,1399,1,3,2,4,6,161,50,50,50,50,52,52,52,50,53,53,53,51,54,54,54,51,49,55,55,55,49,50,56,56,56,50,22,39,49,57,26,50,37,31,53,52,63,55,52,53,63,40,63,47,73,31,55,46,48,59,35,37,60,55,41,12,10,7,9,6,Right,Normal,MF
242302,19,53,70,130000,1000,1371,1,3,2,4,5.1,161,48,48,48,52,51,51,51,52,54,54,54,53,51,51,51,53,45,45,45,45,45,44,41,41,41,44,46,39,44,59,42,51,51,48,54,55,66,55,62,48,69,41,49,40,55,33,51,21,39,59,45,58,17,39,42,6,15,9,8,13,Right,Lean,AM
244094,19,53,66,110000,1000,1363,1,3,2,4,5.6,128,49,49,49,55,52,52,52,55,52,52,52,53,45,45,45,53,42,37,37,37,42,40,33,33,33,40,50,51,26,45,43,59,39,38,38,56,75,65,79,39,92,54,83,39,30,40,31,23,44,45,51,42,30,24,26,9,7,12,7,13,Right,Normal,MF
237952,19,53,64,100000,1000,1284,1,4,2,4,6,165,53,53,53,50,52,52,52,50,50,50,50,48,44,44,44,48,38,37,37,37,38,37,37,37,37,37,22,51,51,44,44,43,40,20,22,50,60,66,51,52,54,50,67,58,58,45,53,22,54,53,52,50,24,15,17,6,8,9,13,10,Right,Lean,ST
234114,19,53,70,110000,1000,1210,1,3,2,4,6.1,172,36,36,36,33,33,33,33,33,33,33,33,35,36,36,36,35,47,47,47,47,47,49,54,54,54,49,29,19,48,31,29,24,28,26,31,29,55,55,43,42,55,37,68,54,65,19,50,56,27,35,33,42,51,56,57,10,11,10,13,14,Right,Lean,DF
240003,19,53,68,130000,1000,1413,1,3,2,4,5.9,154,47,47,47,52,51,51,51,52,53,53,53,53,51,51,51,53,48,48,48,48,48,48,45,45,45,48,38,38,40,59,37,52,40,43,51,53,65,68,77,45,75,41,58,55,47,27,48,27,43,55,41,50,39,41,47,13,14,11,15,10,Left,Lean,AM
240006,21,53,62,90000,2000,1274,1,3,2,3,6.3,187,54,54,54,47,49,49,49,47,47,47,47,46,42,42,42,46,38,38,38,38,38,38,42,42,42,38,25,58,65,47,43,46,29,25,23,44,53,53,48,42,45,48,53,60,78,43,57,20,50,38,50,41,23,30,24,12,9,14,6,13,Right,Normal,ST
245638,17,53,72,120000,1000,1252,1,2,2,4,6.2,172,54,54,54,48,50,50,50,48,48,48,48,47,43,43,43,47,35,33,33,33,35,34,32,32,32,34,29,61,59,38,40,45,38,27,33,49,52,55,50,48,52,53,61,57,60,51,27,17,48,42,60,43,13,13,16,9,12,13,14,10,Right,Lean,ST
232839,20,53,67,130000,2000,1481,1,3,2,7,6,170,56,56,56,56,55,55,55,56,54,54,54,54,49,49,49,54,49,46,46,46,49,48,46,46,46,48,52,56,41,48,47,53,45,51,41,55,59,67,67,45,71,61,40,48,61,60,47,39,57,43,57,46,48,39,33,11,14,10,8,7,Left,Lean,MF
245384,18,53,70,120000,1000,1294,1,3,2,4,5.9,161,53,53,53,52,53,53,53,52,50,50,50,50,43,43,43,50,36,34,34,34,36,34,33,33,33,34,28,53,51,39,32,54,36,25,34,46,68,63,69,57,76,51,63,53,47,46,68,11,53,42,41,42,15,12,13,10,9,6,11,12,Right,Normal,ST
224650,27,53,53,50000,2000,1287,1,3,2,5,5.11,170,36,36,36,36,35,35,35,36,36,36,36,40,41,41,41,40,52,51,51,51,52,54,54,54,54,54,46,18,41,45,29,23,42,29,43,33,57,59,40,44,66,39,71,70,57,20,52,50,22,34,35,42,53,59,58,7,13,9,9,14,Left,Normal,DF
242058,22,53,62,80000,1000,1346,1,2,2,4,5.11,154,44,44,44,47,46,46,46,47,50,50,50,49,53,53,53,49,50,54,54,54,50,50,52,52,52,50,39,30,45,65,31,45,31,38,63,47,54,60,52,45,55,43,55,46,62,34,52,40,25,58,35,38,47,56,47,11,9,5,14,7,Right,Lean,DM
246154,17,53,63,80000,1000,1374,1,3,2,6,5.9,134,53,53,53,55,53,53,53,55,53,53,53,54,49,49,49,54,44,40,40,40,44,43,36,36,36,43,58,58,47,50,50,50,41,40,51,51,67,63,61,35,64,56,43,51,35,54,27,20,55,45,54,39,17,43,30,11,14,14,12,7,Right,Normal,AM
245899,17,53,71,120000,1000,1473,1,3,2,4,5.9,150,50,50,50,52,52,52,52,52,53,53,53,54,53,53,53,54,53,54,54,54,53,52,54,54,54,52,39,40,50,58,30,62,34,33,56,56,65,60,56,50,83,50,69,55,68,35,60,41,29,51,50,38,49,49,52,8,10,5,8,12,Right,Normal,MF
240525,18,53,69,120000,1000,1419,1,2,2,4,5.7,148,51,51,51,54,53,53,53,54,53,53,53,53,49,49,49,53,46,43,43,43,46,44,40,40,40,44,46,52,32,52,46,55,48,40,49,52,66,70,75,37,54,55,76,50,39,45,49,30,47,47,55,42,25,37,38,9,14,8,10,11,Right,Normal,AM
